order_id,order_date,customer_id,product_category,quantity_tons,unit_price,total_amount,region,status
ORD-03535,2028-04-15,CUST-001,钼精矿,75.0,303728.60,22779645.00,西南,已完成
ORD-03536,2028-04-18,CUST-028,金矿石,241.3,391736.11,94525923.34,华东,进行中
ORD-03537,2028-04-22,CUST-047,铜精矿,286.4,57845.20,16566865.28,华南,已完成
ORD-03538,2028-04-25,CUST-010,银精矿,32.1,3656022.94,117358336.37,西北,已完成
ORD-03539,2028-05-01,CUST-023,锌精矿,403.0,21031.51,8475698.53,华东,已完成
ORD-03540,2028-05-05,CUST-038,钼精矿,83.8,354769.92,29729719.30,东北,已完成
ORD-03541,2028-05-08,CUST-017,金矿石,204.4,386478.11,78996125.68,华北,已完成
ORD-03542,2028-05-12,CUST-045,铜精矿,358.8,58338.80,20931961.44,西南,已完成
ORD-03543,2028-05-15,CUST-004,银精矿,50.7,4465207.60,226386025.32,华东,已完成
ORD-03544,2028-05-18,CUST-032,锌精矿,436.8,15962.25,6972310.80,华南,进行中
ORD-03545,2028-05-22,CUST-026,钼精矿,104.7,363328.81,38040526.41,华北,已完成
ORD-03546,2028-05-25,CUST-040,金矿石,183.8,363478.40,66807329.92,西南,已完成
ORD-03547,2028-06-01,CUST-024,铜精矿,304.4,53462.54,16273997.18,华东,已取消
ORD-03548,2028-06-05,CUST-049,银精矿,38.2,4450284.80,170000879.36,东北,已完成
ORD-03549,2028-06-08,CUST-030,锌精矿,438.1,20338.35,8910231.13,西北,已完成
ORD-03550,2028-06-12,CUST-007,钼精矿,92.9,356680.58,33135625.88,华南,已完成
ORD-03551,2028-06-15,CUST-015,金矿石,251.1,345032.68,86637705.95,华东,已完成
ORD-03552,2028-06-18,CUST-042,铜精矿,269.7,51347.70,13848474.69,华北,已完成
ORD-03553,2028-06-22,CUST-021,银精矿,42.0,4524966.12,190048577.04,西南,进行中
ORD-03554,2028-06-25,CUST-008,锌精矿,452.4,19626.63,8879087.41,华南,已完成
ORD-03555,2028-07-01,CUST-035,钼精矿,120.3,332646.08,40017323.42,华东,已完成
ORD-03556,2028-07-05,CUST-012,金矿石,153.1,418287.62,64039834.62,东北,已完成
ORD-03557,2028-07-08,CUST-044,铜精矿,236.7,46623.80,11035853.46,西北,已完成
ORD-03558,2028-07-12,CUST-003,银精矿,66.7,3600060.29,240124021.34,华东,已完成
ORD-03559,2028-07-15,CUST-018,锌精矿,315.0,16644.68,5243074.20,华北,已取消
ORD-03560,2028-07-18,CUST-029,钼精矿,85.4,368682.86,31485516.24,华南,已完成
ORD-03561,2028-07-22,CUST-046,金矿石,176.4,445498.29,78585898.36,西南,已完成
ORD-03562,2028-07-25,CUST-011,铜精矿,377.2,47643.88,17971271.54,华东,已完成
ORD-03563,2028-08-01,CUST-037,银精矿,58.9,4449450.95,262072660.96,华南,已完成
ORD-03564,2028-08-05,CUST-019,锌精矿,417.9,18707.36,7817805.74,西北,进行中
ORD-03565,2028-08-08,CUST-033,钼精矿,85.9,337908.03,29026299.78,东北,已完成
ORD-03566,2028-08-12,CUST-005,金矿石,279.6,428857.25,119908487.10,华北,已完成
ORD-03567,2028-08-15,CUST-027,铜精矿,193.4,44647.77,8634878.72,华东,已完成
ORD-03568,2028-08-18,CUST-048,银精矿,35.7,4619402.48,164912668.54,西南,已完成
ORD-03569,2028-08-22,CUST-014,锌精矿,401.3,17951.55,7203957.01,华南,已完成
ORD-03570,2028-08-25,CUST-039,钼精矿,123.5,277359.71,34253924.19,华东,已完成
ORD-03571,2028-09-01,CUST-002,金矿石,234.0,406764.98,95183005.32,华东,已完成
ORD-03572,2028-09-05,CUST-031,铜精矿,360.8,47858.92,17267498.34,东北,已取消
ORD-03573,2028-09-08,CUST-016,银精矿,44.8,3936605.72,176359936.26,华北,已完成
ORD-03574,2028-09-12,CUST-025,锌精矿,332.3,22040.21,7323961.78,西南,已完成
ORD-03575,2028-09-15,CUST-009,钼精矿,87.1,333329.23,29032975.93,华南,进行中
ORD-03576,2028-09-18,CUST-041,金矿石,305.3,446358.07,136273118.77,西北,已完成
ORD-03577,2028-09-22,CUST-006,铜精矿,209.1,58424.05,12216468.86,华东,已完成
ORD-03578,2028-09-25,CUST-034,银精矿,58.6,4402431.60,257982491.76,华南,已完成
ORD-03579,2028-10-01,CUST-020,锌精矿,418.4,17526.59,7333125.26,华北,已完成
ORD-03580,2028-10-05,CUST-043,钼精矿,91.4,299452.01,27369913.71,华东,已完成
ORD-03581,2028-10-08,CUST-013,金矿石,171.0,391028.22,66865825.62,东北,已完成
ORD-03582,2028-10-12,CUST-036,铜精矿,288.1,46314.16,13343109.50,西南,已完成
ORD-03583,2028-10-15,CUST-001,银精矿,65.5,4518875.12,295986320.36,华东,进行中
ORD-03584,2028-10-18,CUST-028,锌精矿,416.7,19164.90,7986013.83,华南,已完成
ORD-03585,2028-10-22,CUST-047,钼精矿,107.5,342035.17,36768780.77,西北,已完成
ORD-03586,2028-10-25,CUST-010,金矿石,193.2,445188.37,86010393.08,华北,已完成
ORD-03587,2028-11-01,CUST-023,铜精矿,311.6,47539.29,14813242.76,华东,已完成
ORD-03588,2028-11-05,CUST-038,银精矿,38.8,4022341.26,156066840.89,西南,已完成
ORD-03589,2028-11-08,CUST-017,锌精矿,449.5,17182.90,7723713.55,东北,已取消
ORD-03590,2028-11-12,CUST-045,钼精矿,99.2,318637.79,31608868.77,华南,已完成
ORD-03591,2028-11-15,CUST-004,金矿石,239.7,410860.76,98483324.17,华东,已完成
ORD-03592,2028-11-18,CUST-032,铜精矿,259.9,56871.19,14780822.28,华北,已完成
ORD-03593,2028-11-22,CUST-026,银精矿,58.6,3871598.97,226875699.64,西北,进行中
ORD-03594,2028-11-25,CUST-040,锌精矿,400.5,20316.97,8136946.49,华南,已完成
ORD-03595,2028-11-28,CUST-024,钼精矿,100.9,327784.14,33073419.73,西南,已完成
ORD-03596,2028-11-28,CUST-049,金矿石,164.7,340376.18,56059956.85,东北,已完成
ORD-03597,2028-11-28,CUST-030,铜精矿,335.5,51426.19,17253486.75,华东,已完成
ORD-03598,2028-11-28,CUST-007,银精矿,41.3,4801010.11,198281717.54,华北,已完成
ORD-03599,2028-11-28,CUST-015,锌精矿,376.4,18325.67,6897782.19,华南,已完成
ORD-03600,2028-11-28,CUST-042,钼精矿,102.2,373147.42,38135666.32,西南,已完成
ORD-03601,2028-01-05,CUST-012,金矿石,168.2,414838.27,69775797.01,华东,已完成
ORD-03602,2028-01-08,CUST-035,铜精矿,312.9,55554.77,17383087.53,华南,已完成
ORD-03603,2028-01-12,CUST-007,银精矿,47.8,3850526.40,184055161.92,华北,已完成
ORD-03604,2028-01-15,CUST-021,锌精矿,459.7,18369.08,8444266.08,西南,进行中
ORD-03605,2028-01-18,CUST-042,钼精矿,73.6,277850.24,20449777.66,华东,已完成
ORD-03606,2028-01-22,CUST-018,金矿石,173.7,404665.95,70290475.52,西北,已完成
ORD-03607,2028-01-25,CUST-003,铜精矿,210.9,57985.60,12229163.04,华南,已取消
ORD-03608,2028-02-01,CUST-029,银精矿,67.2,4001757.85,268918127.52,华东,已完成
ORD-03609,2028-02-05,CUST-015,锌精矿,365.3,21770.81,7952876.89,东北,已完成
ORD-03610,2028-02-08,CUST-037,钼精矿,95.7,365057.60,34936012.32,华北,已完成
ORD-03611,2028-02-12,CUST-008,金矿石,188.3,407853.18,76798753.79,华南,进行中
ORD-03612,2028-02-15,CUST-044,铜精矿,223.1,52780.65,11775363.02,西南,已完成
ORD-03613,2028-02-20,CUST-022,银精矿,30.1,3639708.50,109555225.85,华东,已完成
ORD-03614,2028-02-25,CUST-011,锌精矿,414.1,16574.18,6863367.94,华北,已完成
ORD-03615,2028-03-01,CUST-033,钼精矿,105.9,326841.67,34612532.85,西北,已完成
ORD-03616,2028-03-05,CUST-019,金矿石,326.6,401489.14,131126353.12,华东,已完成
ORD-03617,2028-03-08,CUST-046,铜精矿,400.1,46451.06,18585069.11,东北,已取消
ORD-03618,2028-03-12,CUST-005,银精矿,49.1,4922606.26,241699967.37,华南,已完成
ORD-03619,2028-03-15,CUST-027,锌精矿,423.8,21419.28,9077490.86,西南,已完成
ORD-03620,2028-03-18,CUST-014,钼精矿,69.3,314620.73,21803216.59,华北,进行中
ORD-03621,2028-03-22,CUST-039,金矿石,181.4,345628.93,62697087.90,华东,已完成
ORD-03622,2028-03-25,CUST-002,铜精矿,269.5,51783.13,13955553.54,华南,已完成
ORD-03623,2028-04-01,CUST-031,银精矿,45.2,4971244.40,224700246.88,西北,已完成
ORD-03624,2028-04-05,CUST-016,锌精矿,350.0,16678.10,5837335.00,华东,已完成
ORD-03625,2028-04-08,CUST-048,钼精矿,92.1,302036.22,27817535.86,东北,已完成
ORD-03626,2028-04-12,CUST-009,金矿石,191.6,340207.93,65183839.39,华北,已完成
ORD-03627,2028-04-15,CUST-025,铜精矿,305.0,60383.29,18416903.45,西南,进行中
ORD-03628,2028-04-18,CUST-041,银精矿,62.6,3957920.09,247765797.63,华南,已完成
ORD-03629,2028-04-22,CUST-006,锌精矿,456.9,21586.92,9863063.75,华东,已完成
ORD-03630,2028-04-25,CUST-034,钼精矿,85.1,371680.78,31630034.38,西北,已完成
ORD-03631,2028-05-01,CUST-020,金矿石,141.9,401419.93,56961488.07,东北,已完成
ORD-03632,2028-05-05,CUST-043,铜精矿,283.1,44165.04,12503122.82,华东,已取消
ORD-03633,2028-05-08,CUST-013,银精矿,71.8,4332256.02,311055982.24,华南,已完成
ORD-03634,2028-05-12,CUST-036,锌精矿,456.6,16262.73,7425562.52,华北,已完成
ORD-03635,2028-05-15,CUST-001,钼精矿,86.0,305476.44,26270973.84,西南,已完成
ORD-03636,2028-05-18,CUST-028,金矿石,247.3,353283.03,87366893.32,华东,进行中
ORD-03637,2028-05-22,CUST-047,铜精矿,287.0,49469.48,14197740.76,华南,已完成
ORD-03638,2028-05-25,CUST-010,银精矿,30.5,4763989.69,145301685.55,西北,已完成
ORD-03639,2028-06-01,CUST-023,锌精矿,330.4,17085.86,5645168.14,华东,已完成
ORD-03640,2028-06-05,CUST-038,钼精矿,85.7,373296.35,31991497.20,东北,已完成
ORD-03641,2028-06-08,CUST-017,金矿石,236.7,411240.69,97340671.32,华北,已完成
ORD-03642,2028-06-12,CUST-045,铜精矿,313.9,56115.56,17614674.28,西南,已完成
ORD-03643,2028-06-15,CUST-004,银精矿,47.3,4148008.96,196200823.81,华东,已完成
ORD-03644,2028-06-18,CUST-032,锌精矿,456.3,22057.56,10064864.63,华南,进行中
ORD-03645,2028-06-22,CUST-026,钼精矿,116.3,279005.46,32448335.00,华北,已完成
ORD-03646,2028-06-25,CUST-040,金矿石,163.6,446158.11,72991466.80,西南,已完成
ORD-03647,2028-07-01,CUST-024,铜精矿,271.4,57516.22,15609902.11,华东,已取消
ORD-03648,2028-07-05,CUST-049,银精矿,45.1,3909264.32,176307820.83,东北,已完成
ORD-03649,2028-07-08,CUST-030,锌精矿,421.1,21428.95,9023730.85,西北,已完成
ORD-03650,2028-07-12,CUST-007,钼精矿,102.5,365822.24,37496779.60,华南,已完成
ORD-03651,2028-07-15,CUST-015,金矿石,261.4,395558.27,103398931.78,华东,已完成
ORD-03652,2028-07-18,CUST-042,铜精矿,335.5,52255.52,17531726.96,华北,已完成
ORD-03653,2028-07-22,CUST-021,银精矿,43.4,3985761.79,172982061.69,西南,进行中
ORD-03654,2028-07-25,CUST-008,锌精矿,433.3,17818.95,7720951.04,华南,已完成
ORD-03655,2028-08-01,CUST-035,钼精矿,114.2,316140.80,36103279.36,华东,已完成
ORD-03656,2028-08-05,CUST-012,金矿石,179.2,375259.08,67246427.14,东北,已完成
ORD-03657,2028-08-08,CUST-044,铜精矿,242.7,54830.18,13307284.69,西北,已完成
ORD-03658,2028-08-12,CUST-003,银精矿,49.9,4180514.28,208607662.57,华东,已完成
ORD-03659,2028-08-15,CUST-018,锌精矿,385.5,17748.42,6842015.91,华北,已取消
ORD-03660,2028-08-18,CUST-029,钼精矿,95.4,371152.83,35407979.98,华南,已完成
ORD-03661,2028-08-22,CUST-046,金矿石,219.9,449909.97,98935202.40,西南,已完成
ORD-03662,2028-08-25,CUST-011,铜精矿,340.3,48394.88,16468777.66,华东,已完成
ORD-03663,2028-09-01,CUST-037,银精矿,57.9,4906378.02,284079287.36,华南,已完成
ORD-03664,2028-09-05,CUST-019,锌精矿,474.4,20231.00,9597586.40,西北,进行中
ORD-03665,2028-09-08,CUST-033,钼精矿,109.7,342809.35,37606185.70,东北,已完成
ORD-03666,2028-09-12,CUST-005,金矿石,209.3,398432.23,83391865.74,华北,已完成
ORD-03667,2028-09-15,CUST-027,铜精矿,190.5,49690.48,9466036.44,华东,已完成
ORD-03668,2028-09-18,CUST-048,银精矿,30.3,4430872.99,134255451.60,西南,已完成
ORD-03669,2028-09-22,CUST-014,锌精矿,371.5,16906.25,6280671.88,华南,已完成
ORD-03670,2028-09-25,CUST-039,钼精矿,120.1,313529.01,37654834.10,华东,已完成
ORD-03671,2028-10-01,CUST-002,金矿石,235.0,349570.35,82149032.25,华东,已完成
ORD-03672,2028-10-05,CUST-031,铜精矿,315.6,50185.95,15838685.82,东北,已取消
ORD-03673,2028-10-08,CUST-016,银精矿,40.0,4863642.55,194545702.00,华北,已完成
ORD-03674,2028-10-12,CUST-025,锌精矿,321.6,17336.89,5575543.82,西南,已完成
ORD-03675,2028-10-15,CUST-009,钼精矿,86.4,280084.80,24199326.72,华南,进行中
ORD-03676,2028-10-18,CUST-041,金矿石,286.8,426970.72,122455202.50,西北,已完成
ORD-03677,2028-10-22,CUST-006,铜精矿,246.6,58875.29,14518646.51,华东,已完成
ORD-03678,2028-10-25,CUST-034,银精矿,63.3,3582889.80,226796924.34,华南,已完成
ORD-03679,2028-11-01,CUST-020,锌精矿,485.1,17676.16,8574705.22,华北,已完成
ORD-03680,2028-11-05,CUST-043,钼精矿,69.3,375818.58,26044227.59,华东,已完成
ORD-03681,2028-11-08,CUST-013,金矿石,199.0,391564.01,77921237.99,东北,已完成
ORD-03682,2028-11-12,CUST-036,铜精矿,325.8,53132.39,17310532.66,西南,已完成
ORD-03683,2028-11-15,CUST-001,银精矿,70.3,4185903.96,294269048.39,华东,进行中
ORD-03684,2028-11-18,CUST-028,锌精矿,319.8,16399.71,5244627.26,华南,已完成
ORD-03685,2028-11-22,CUST-047,钼精矿,92.6,283905.72,26289669.67,西北,已完成
ORD-03686,2028-11-25,CUST-010,金矿石,207.4,441987.85,91668280.09,华北,已完成
ORD-03687,2028-12-01,CUST-023,铜精矿,334.7,56830.79,19021265.41,华东,已完成
ORD-03688,2028-12-05,CUST-038,银精矿,44.4,4738876.04,210406096.18,西南,已完成
ORD-03689,2028-12-08,CUST-017,锌精矿,366.1,20685.83,7573082.36,东北,已取消
ORD-03690,2028-12-12,CUST-045,钼精矿,95.7,290358.40,27787298.88,华南,已完成
ORD-03691,2028-12-15,CUST-004,金矿石,269.5,404501.08,109013041.06,华东,已完成
ORD-03692,2028-12-18,CUST-032,铜精矿,288.9,55602.08,16063440.91,华北,已完成
ORD-03693,2028-12-22,CUST-026,银精矿,52.7,4575198.90,241112982.03,西北,进行中
ORD-03694,2028-12-25,CUST-040,锌精矿,401.8,20409.91,8200701.84,华南,已完成
ORD-03695,2028-12-28,CUST-024,钼精矿,87.3,289949.89,25312625.40,西南,已完成
ORD-03696,2028-12-28,CUST-049,金矿石,129.1,410923.43,53050214.81,东北,已完成
ORD-03697,2028-12-28,CUST-030,铜精矿,278.5,51525.32,14349801.62,华东,已完成
ORD-03698,2028-12-28,CUST-007,银精矿,32.4,4397597.81,142482169.04,华北,已完成
ORD-03699,2028-12-28,CUST-015,锌精矿,435.2,20826.31,9063610.11,华南,已完成
ORD-03700,2028-12-28,CUST-042,钼精矿,108.4,319561.83,34640502.37,西南,已完成
ORD-03701,2028-02-05,CUST-012,金矿石,150.8,360880.13,54420723.60,华东,已完成
ORD-03702,2028-02-08,CUST-035,铜精矿,344.9,56774.85,19581645.76,华南,已完成
ORD-03703,2028-02-12,CUST-007,银精矿,51.8,3989265.00,206643927.00,华北,已完成
ORD-03704,2028-02-15,CUST-021,锌精矿,509.2,16898.38,8604655.10,西南,进行中
ORD-03705,2028-02-18,CUST-042,钼精矿,83.1,306330.56,25456069.54,华东,已完成
ORD-03706,2028-02-22,CUST-018,金矿石,222.1,333713.64,74117799.44,西北,已完成
ORD-03707,2028-02-25,CUST-003,铜精矿,153.1,51732.93,7920311.58,华南,已取消
ORD-03708,2028-03-01,CUST-029,银精矿,59.8,3744154.90,223900463.02,华东,已完成
ORD-03709,2028-03-05,CUST-015,锌精矿,416.9,16326.80,6806642.92,东北,已完成
ORD-03710,2028-03-08,CUST-037,钼精矿,101.9,314735.40,32071537.26,华北,已完成
ORD-03711,2028-03-12,CUST-008,金矿石,157.4,368429.67,57990830.06,华南,进行中
ORD-03712,2028-03-15,CUST-044,铜精矿,267.7,45450.71,12167155.07,西南,已完成
ORD-03713,2028-03-20,CUST-022,银精矿,34.6,4181774.75,144689406.35,华东,已完成
ORD-03714,2028-03-25,CUST-011,锌精矿,340.7,16303.50,5554602.45,华北,已完成
ORD-03715,2028-04-01,CUST-033,钼精矿,108.5,300743.09,32630625.27,西北,已完成
ORD-03716,2028-04-05,CUST-019,金矿石,278.2,452909.74,125999489.67,华东,已完成
ORD-03717,2028-04-08,CUST-046,铜精矿,372.3,59134.69,22015845.09,东北,已取消
ORD-03718,2028-04-12,CUST-005,银精矿,47.3,3806809.60,180062094.08,华南,已完成
ORD-03719,2028-04-15,CUST-027,锌精矿,516.9,20812.67,10758069.12,西南,已完成
ORD-03720,2028-04-18,CUST-014,钼精矿,65.9,317415.36,20917672.22,华北,进行中
ORD-03721,2028-04-22,CUST-039,金矿石,217.3,365564.46,79437157.16,华东,已完成
ORD-03722,2028-04-25,CUST-002,铜精矿,289.0,45976.40,13287179.60,华南,已完成
ORD-03723,2028-05-01,CUST-031,银精矿,37.6,4765278.86,179174485.14,西北,已完成
ORD-03724,2028-05-05,CUST-016,锌精矿,403.3,20314.89,8192995.14,华东,已完成
ORD-03725,2028-05-08,CUST-048,钼精矿,79.7,277203.02,22093080.69,东北,已完成
ORD-03726,2028-05-12,CUST-009,金矿石,202.0,338233.77,68323221.54,华北,已完成
ORD-03727,2028-05-15,CUST-025,铜精矿,353.4,53012.28,18734539.75,西南,进行中
ORD-03728,2028-05-18,CUST-041,银精矿,58.3,3821724.14,222806517.36,华南,已完成
ORD-03729,2028-05-22,CUST-006,锌精矿,510.8,21407.79,10935099.13,华东,已完成
ORD-03730,2028-05-25,CUST-034,钼精矿,95.1,346226.03,32926095.45,西北,已完成
ORD-03731,2028-06-01,CUST-020,金矿石,183.2,439850.47,80580606.10,东北,已完成
ORD-03732,2028-06-05,CUST-043,铜精矿,251.5,46994.10,11819016.15,华东,已取消
ORD-03733,2028-06-08,CUST-013,银精矿,74.2,4903039.53,363805533.13,华南,已完成
ORD-03734,2028-06-12,CUST-036,锌精矿,350.9,19440.40,6821636.36,华北,已完成
ORD-03735,2028-06-15,CUST-001,钼精矿,64.6,275233.42,17780078.93,西南,已完成
ORD-03736,2028-06-18,CUST-028,金矿石,237.4,395704.63,93940279.16,华东,进行中
ORD-03737,2028-06-22,CUST-047,铜精矿,253.2,54280.25,13743759.30,华南,已完成
ORD-03738,2028-06-25,CUST-010,银精矿,30.5,4678269.88,142687231.34,西北,已完成
ORD-03739,2028-07-01,CUST-023,锌精矿,379.3,19523.66,7405324.24,华东,已完成
ORD-03740,2028-07-05,CUST-038,钼精矿,92.6,335542.60,31071244.76,东北,已完成
ORD-03741,2028-07-08,CUST-017,金矿石,219.7,397800.35,87396736.89,华北,已完成
ORD-03742,2028-07-12,CUST-045,铜精矿,337.3,49072.20,16552053.06,西南,已完成
ORD-03743,2028-07-15,CUST-004,银精矿,44.8,3907486.48,175055394.30,华东,已完成
ORD-03744,2028-07-18,CUST-032,锌精矿,374.8,18973.09,7111114.13,华南,进行中
ORD-03745,2028-07-22,CUST-026,钼精矿,113.3,371706.79,42114379.31,华北,已完成
ORD-03746,2028-07-25,CUST-040,金矿石,173.8,419413.00,72893979.40,西南,已完成
ORD-03747,2028-08-01,CUST-024,铜精矿,257.1,61099.40,15708655.74,华东,已取消
ORD-03748,2028-08-05,CUST-049,银精矿,43.4,4903034.24,212791686.02,东北,已完成
ORD-03749,2028-08-08,CUST-030,锌精矿,348.3,21075.91,7340739.45,西北,已完成
ORD-03750,2028-08-12,CUST-007,钼精矿,85.6,315088.70,26971592.72,华南,已完成
ORD-03751,2028-08-15,CUST-015,金矿石,225.7,363263.43,81988556.15,华东,已完成
ORD-03752,2028-08-18,CUST-042,铜精矿,286.3,46796.43,13397817.91,华北,已完成
ORD-03753,2028-08-22,CUST-021,银精矿,32.5,3796521.15,123386937.38,西南,进行中
ORD-03754,2028-08-25,CUST-008,锌精矿,427.6,17988.82,7692019.43,华南,已完成
ORD-03755,2028-09-01,CUST-035,钼精矿,108.2,374527.04,40523825.73,华东,已完成
ORD-03756,2028-09-05,CUST-012,金矿石,165.2,429784.49,71000397.75,东北,已完成
ORD-03757,2028-09-08,CUST-044,铜精矿,289.6,45464.73,13166585.81,西北,已完成
ORD-03758,2028-09-12,CUST-003,银精矿,53.9,4585569.32,247162186.35,华东,已完成
ORD-03759,2028-09-15,CUST-018,锌精矿,359.1,16913.58,6073666.58,华北,已取消
ORD-03760,2028-09-18,CUST-029,钼精矿,78.0,272679.95,21269036.10,华南,已完成
ORD-03761,2028-09-22,CUST-046,金矿石,215.4,342200.86,73710065.24,西南,已完成
ORD-03762,2028-09-25,CUST-011,铜精矿,400.3,45907.54,18376788.26,华东,已完成
ORD-03763,2028-10-01,CUST-037,银精矿,47.0,3903920.35,183484256.45,华南,已完成
ORD-03764,2028-10-05,CUST-019,锌精矿,411.6,16283.30,6702206.28,西北,进行中
ORD-03765,2028-10-08,CUST-033,钼精矿,107.8,322142.27,34726936.71,东北,已完成
ORD-03766,2028-10-12,CUST-005,金矿石,240.6,440583.97,106004503.18,华北,已完成
ORD-03767,2028-10-15,CUST-027,铜精矿,201.4,50311.15,10132665.61,华东,已完成
ORD-03768,2028-10-18,CUST-048,银精矿,34.6,3834817.91,132684699.69,西南,已完成
ORD-03769,2028-10-22,CUST-014,锌精矿,447.7,21390.06,9576329.86,华南,已完成
ORD-03770,2028-10-25,CUST-039,钼精矿,124.2,293548.69,36458747.30,华东,已完成
ORD-03771,2028-11-01,CUST-002,金矿石,213.2,367463.86,78343294.95,华东,已完成
ORD-03772,2028-11-05,CUST-031,铜精矿,310.0,48847.42,15142700.20,东北,已取消
ORD-03773,2028-11-08,CUST-016,银精矿,53.9,3829806.18,206426553.10,华北,已完成
ORD-03774,2028-11-12,CUST-025,锌精矿,298.7,16375.82,4891457.43,西南,已完成
ORD-03775,2028-11-15,CUST-009,钼精矿,103.9,288183.74,29942290.59,华南,进行中
ORD-03776,2028-11-18,CUST-041,金矿石,241.4,413972.23,99932896.32,西北,已完成
ORD-03777,2028-11-22,CUST-006,铜精矿,206.4,47747.49,9855081.94,华东,已完成
ORD-03778,2028-11-25,CUST-034,银精矿,60.8,4025162.40,244729873.92,华南,已完成
ORD-03779,2028-12-01,CUST-020,锌精矿,404.0,20201.80,8161527.20,华北,已完成
ORD-03780,2028-12-05,CUST-043,钼精矿,70.0,334055.78,23383904.60,华东,已完成
ORD-03781,2028-12-08,CUST-013,金矿石,197.1,419699.41,82722753.71,东北,已完成
ORD-03782,2028-12-12,CUST-036,铜精矿,276.9,49243.42,13635503.00,西南,已完成
ORD-03783,2028-12-15,CUST-001,银精矿,58.8,4730728.18,278166816.98,华东,进行中
ORD-03784,2028-12-18,CUST-028,锌精矿,395.1,20205.64,7983248.36,华南,已完成
ORD-03785,2028-12-22,CUST-047,钼精矿,103.5,289093.76,29921204.16,西北,已完成
ORD-03786,2028-12-25,CUST-010,金矿石,213.9,347681.72,74369119.91,华北,已完成
ORD-03787,2029-01-01,CUST-023,铜精矿,285.2,57073.12,16277253.82,华东,已完成
ORD-03788,2029-01-05,CUST-038,银精矿,47.3,4939337.67,233630671.79,西南,已完成
ORD-03789,2029-01-08,CUST-017,锌精矿,391.5,17028.67,6666724.30,东北,已取消
ORD-03790,2029-01-12,CUST-045,钼精矿,89.7,296069.79,26557460.16,华南,已完成
ORD-03791,2029-01-15,CUST-004,金矿石,237.0,460779.69,109204786.53,华东,已完成
ORD-03792,2029-01-18,CUST-032,铜精矿,251.4,60437.03,15193869.34,华北,已完成
ORD-03793,2029-01-22,CUST-026,银精矿,48.8,3874075.95,189054906.36,西北,进行中
ORD-03794,2029-01-25,CUST-040,锌精矿,438.5,17509.29,7677823.67,华南,已完成
ORD-03795,2029-01-28,CUST-024,钼精矿,102.9,294905.75,30345801.68,西南,已完成
ORD-03796,2029-01-28,CUST-049,金矿石,122.2,367480.70,44906141.54,东北,已完成
ORD-03797,2029-01-28,CUST-030,铜精矿,297.6,60139.08,17897390.21,华东,已完成
ORD-03798,2029-01-28,CUST-007,银精矿,37.1,4391840.80,162937293.68,华北,已完成
ORD-03799,2029-01-28,CUST-015,锌精矿,442.0,18961.09,8380801.78,华南,已完成
ORD-03800,2029-01-28,CUST-042,钼精矿,80.0,347694.00,27815520.00,西南,已完成
ORD-03801,2028-03-05,CUST-012,金矿石,173.0,452978.68,78365311.64,华东,已完成
ORD-03802,2028-03-08,CUST-035,铜精矿,362.9,49360.01,17912747.63,华南,已完成
ORD-03803,2028-03-12,CUST-007,银精矿,47.8,4731745.20,226177420.56,华北,已完成
ORD-03804,2028-03-15,CUST-021,锌精矿,529.4,17178.60,9094350.84,西南,进行中
ORD-03805,2028-03-18,CUST-042,钼精矿,78.2,330586.88,25851894.02,华东,已完成
ORD-03806,2028-03-22,CUST-018,金矿石,193.3,443970.93,85819580.77,西北,已完成
ORD-03807,2028-03-25,CUST-003,铜精矿,199.9,54232.25,10841026.78,华南,已取消
ORD-03808,2028-04-01,CUST-029,银精矿,67.3,4684590.55,315272944.01,华东,已完成
ORD-03809,2028-04-05,CUST-015,锌精矿,421.0,21399.81,9009320.01,东北,已完成
ORD-03810,2028-04-08,CUST-037,钼精矿,97.8,311398.60,30454783.08,华北,已完成
ORD-03811,2028-04-12,CUST-008,金矿石,171.6,448902.81,77031722.20,华南,进行中
ORD-03812,2028-04-15,CUST-044,铜精矿,267.5,44735.22,11966671.35,西南,已完成
ORD-03813,2028-04-20,CUST-022,银精矿,33.3,3662429.00,121958885.70,华东,已完成
ORD-03814,2028-04-25,CUST-011,锌精矿,357.1,20648.59,7373611.49,华北,已完成
ORD-03815,2028-05-01,CUST-033,钼精矿,94.4,286355.82,27031989.41,西北,已完成
ORD-03816,2028-05-05,CUST-019,金矿石,316.5,378437.19,119775370.64,华东,已完成
ORD-03817,2028-05-08,CUST-046,铜精矿,406.0,57196.02,23221584.12,东北,已取消
ORD-03818,2028-05-12,CUST-005,银精矿,53.8,4696108.78,252650652.36,华南,已完成
ORD-03819,2028-05-15,CUST-027,锌精矿,477.1,17305.69,8256544.70,西南,已完成
ORD-03820,2028-05-18,CUST-014,钼精矿,63.7,340654.43,21699687.19,华北,进行中
ORD-03821,2028-05-22,CUST-039,金矿石,216.1,358936.31,77566136.59,华东,已完成
ORD-03822,2028-05-25,CUST-002,铜精矿,306.3,49689.25,15219817.28,华南,已完成
ORD-03823,2028-06-01,CUST-031,银精矿,40.3,4692445.88,189105568.96,西北,已完成
ORD-03824,2028-06-05,CUST-016,锌精矿,336.5,17871.86,6013880.89,华东,已完成
ORD-03825,2028-06-08,CUST-048,钼精矿,77.8,304331.10,23676959.58,东北,已完成
ORD-03826,2028-06-12,CUST-009,金矿石,209.4,420180.72,87985842.77,华北,已完成
